priority,source_layer,id,year,subject,field,original,detected,occurrences,proposed,category,type,confidence,note,approval_status,reviewer_note
2,LAYER_2,1501,2021,Microbiology,answer_2,,Co-infection,1,coinfection,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,1535,2017,Anatomy,question,During cholecystectomy besides a. cystyca another artery was pulled into the ligature. Ligation of this artery resulted in right-sided necrosis of the liver which led to the death of the patient. What artery was mistakenly ligated along with a. cystyca ?,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,1536,2017,Anatomy,question,,determi-ned,1,determined,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1538,2017,Anatomy,question,,di-sorder,1,disorder,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,1539,2017,Anatomy,question,"Histological specimen of the ovary shows large hollow structures. Primary oocyte within these structures is surrounded with transparent membrane and radiati-ng crown and is situated in the cumulus oophorus , the wall is made of follicular cell layer and theca. What ovarian structure can be characterized by these morphological features?",,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,1539,2017,Anatomy,question,,radiati-ng,1,radiating,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1540,2017,Anatomy,question,,epitheli-al,1,epithelial,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1542,2017,Anatomy,question,,di-sturbed,1,disturbed,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1544,2017,Anatomy,question,,Exami-nation,1,examination,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1546,2017,Anatomy,question,,wi-th,1,with,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,1547,2017,Anatomy,question,A woman suffers from tonsillitis complicated with retropharyngeal abscess that is localized in the spatium retrovi-scerale . In this case the suppurative process can spread to the:,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,1550,2017,Anatomy,question,,compressi-on,1,compression,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1555,2017,Anatomy,question,,li-gament,1,ligament,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1557,2017,Anatomy,question,,wi-th,1,with,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1558,2016,Anatomy,question,,deli-vered,1,delivered,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1558,2016,Anatomy,question,,suppurati-ng,1,suppurating,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1561,2016,Anatomy,question,,traumatologi-cal,1,traumatological,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1562,2016,Anatomy,question,,ori-entation,1,orientation,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1564,2016,Anatomy,question,,ri-ght,1,right,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,1578,2016,Anatomy,question,During appendectomy a patient had the a. appendicularis ligated . This vessel branches from the following artery:,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,1580,2016,Anatomy,question,,Duri-ng,1,during,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1585,2015,Anatomy,question,,parti-culars,1,particulars,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1596,2015,Anatomy,question,,whi-te,1,white,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1596,2015,Anatomy,question,,posteri-or,1,posterior,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1599,2015,Anatomy,question,,Examinati-on,1,examination,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1600,2015,Anatomy,question,,li-ver,1,liver,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1600,2015,Anatomy,question,,li-gament,1,ligament,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1601,2015,Anatomy,question,,deli-vered,1,delivered,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1601,2015,Anatomy,question,,di-sturbance,1,disturbance,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,174,2013,Pathophysiology,answer_3,,Sino-atrial,1,sinoatrial,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1749,2010,Anatomy,answer_1,,cortico-nuclearis,1,corticonuclearis,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1772,2019,Anatomy,question,,compressi-on,1,compression,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1777,2019,Anatomy,question,,li-gament,1,ligament,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1779,2019,Anatomy,question,,wi-th,1,with,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1780,2019,Anatomy,question,,deli-vered,1,delivered,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1780,2019,Anatomy,question,,suppurati-ng,1,suppurating,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1783,2019,Anatomy,question,,traumatologi-cal,1,traumatological,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1784,2019,Anatomy,question,,ori-entation,1,orientation,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1786,2019,Anatomy,question,,ri-ght,1,right,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1851,2017,Pharmacology,question,,rhini-tis,1,rhinitis,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1852,2017,Pharmacology,question,,mi-scarriages,1,miscarriages,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1852,2017,Pharmacology,question,,preparati-ons,1,preparations,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1857,2018,Pharmacology,question,,thi-rst,1,thirst,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1857,2018,Pharmacology,question,,visi-on,1,vision,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1857,2018,Pharmacology,question,,talkati-veness,1,talkativeness,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1860,2017,Pharmacology,answer_2,,Co-trimoxazole,1,cotrimoxazole,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1862,2017,Pharmacology,question,,concomi-tant,1,concomitant,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1864,2017,Pharmacology,question,,minerali-zation,1,mineralization,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1864,2017,Pharmacology,question,,defici-ency,1,deficiency,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1865,2018,Pharmacology,question,,advi-sable,1,advisable,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1867,2017,Pharmacology,question,,cardi-opulmonary,1,cardiopulmonary,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1868,2017,Pharmacology,question,,recei-ved,1,received,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,187,2012,Pathophysiology,question,,gastroi-ntestinal,1,gastrointestinal,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1875,2017,Pharmacology,answer_1,,GABA-ergic,1,gabaergic,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1875,2017,Pharmacology,answer_5,,neurotransmi-ssion,1,neurotransmission,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1875,2017,Pharmacology,question,,labi-lity,1,lability,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1876,2017,Pharmacology,question,,Duri-ng,1,during,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1878,2018,Pharmacology,answer_5,,Co-trimoxazole,1,cotrimoxazole,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1882,2016,Pharmacology,question,,melli-tus,1,mellitus,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1885,2016,Pharmacology,question,,infarcti-on,1,infarction,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1887,2016,Pharmacology,question,,agitati-on,1,agitation,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1888,2016,Pharmacology,question,,sufferi-ng,1,suffering,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1888,2016,Pharmacology,question,,sedati-ve,1,sedative,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1889,2016,Pharmacology,question,,duri-ng,1,during,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1891,2016,Pharmacology,question,,peeli-ng,1,peeling,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1891,2016,Pharmacology,question,,respi-ratory,1,respiratory,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1898,2015,Pharmacology,question,,prescri-bed,1,prescribed,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1899,2015,Pharmacology,question,,cardi-otonics,1,cardiotonics,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1899,2015,Pharmacology,question,,medicati-on,1,medication,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1903,2015,Pharmacology,question,,admini-stering,1,administering,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1905,2015,Pharmacology,question,,cari-es,1,caries,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1908,2015,Pharmacology,question,,toxicologi-cal,1,toxicological,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1917,2014,Pharmacology,question,,prescri-bed,1,prescribed,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,1938,2012,Pharmacology,answer_1,,Co-trimoxazole,1,cotrimoxazole,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,195,2012,Pathophysiology,question,"After the traumatic tooth extraction a patient is complaining of acute, dull, poorlylocalized pain in gingiva, body temperature rise up to 37, 5o C . The patient has been diagnosed with alveolitis. Specify the kind of pain in this patient:",,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_1,197,2012,Pathophysiology,answer_3,Deficiency of vitamin B 12,,1,,SAFE,B12_SPACING,HIGH,Vitamin B12 appears split by OCR spacing.,PENDING,
2,LAYER_2,1973,2009,Pharmacology,question,,hyperi-nsulinemia,1,hyperinsulinemia,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2000,2008,Pharmacology,answer_4,,Co-trimoxazole,1,cotrimoxazole,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2114,2021,Pharmacology,answer_3,,Co-trimoxazole,1,cotrimoxazole,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2147,2017,Biology,question,,Ameri-ca,1,america,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2147,2017,Biology,question,,infecti-on,1,infection,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2150,2016,Biology,question,,mi-crocephaly,1,microcephaly,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2151,2016,Biology,question,,vi-sited,1,visited,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2153,2016,Biology,question,,epitheli-um,1,epithelium,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2154,2016,Biology,question,,indi-ces,1,indices,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2155,2016,Biology,question,,synthesi-ze,1,synthesize,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2157,2016,Biology,question,,chi-ld,1,child,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2159,2016,Biology,question,,complai-ns,1,complains,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2164,2015,Biology,question,,offi-ce,1,office,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2164,2015,Biology,question,,mosqui-tos,1,mosquitos,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2165,2015,Biology,question,,di-sturbance,1,disturbance,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2166,2015,Biology,question,,explai-ned,1,explained,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2169,2015,Biology,question,,indi-vidual,1,individual,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,2172,2015,Biology,question,"An 18-year-old woman has body disproportion, wing-like folds on the skin of her neck, underdeveloped ovaries, nuclei of her buccal epithelium cells have no Barr bodies. Dermatoglyphics method revealed that her adt angle is 66o . What provisional diagnosis can be made in this case?",,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,2212,2011,Biology,question,,consti-tution,1,constitution,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2254,2018,Biology,question,,functi-onal,1,functional,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2260,2018,Biology,question,,mi-cron,1,micron,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_1,2289,2021,Biology,question,A mutation has occurred :n a cell in the first exon of the structural cene. The number of nucleotide pair's changed from 290 to 250.,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_1,2386,2007,Histology,question,80. Histological specimen of a hemopoietic organ shows clusters of node-and band- shaped lymphocytes that along with stroma elements compose cortical and medullar substances .Name this organ:,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_1,245,2011,Pathophysiology,question,A 25-year-old man has spent a long time in the sun under high air humidity. As a result of it his body temperature rose up to 39o C . What pathological process is it?,,1,,SAFE,SPACE_BEFORE_PUNCTUATION,HIGH,Whitespace found immediately before punctuation.,PENDING,
2,LAYER_2,2490,2017,Biochemistry,question,,impai-red,1,impaired,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2507,2017,Biochemistry,answer_3,,ubiqui-none,1,ubiquinone,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2528,2016,Biochemistry,question,,organi-sm,1,organism,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2556,2015,Biochemistry,question,,followi-ng,1,following,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
2,LAYER_2,2559,2015,Biochemistry,question,,indi-vidual,1,individual,SAFE,BROKEN_WORD_HYPHENATION,HIGH,Removing the hyphen produces a recognized English or medical word.,PENDING,
